customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0256-HPQCC,Male,No,Yes,No,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),103.87,2481.25,No
0852-YFQNC,Female,No,No,No,56,Yes,No,Two year,Credit card (automatic),23.09,1292.28,No
4197-QXMQB,Male,No,No,No,33,Yes,Fiber optic,One year,Bank transfer (automatic),102.28,3349.71,No
4157-CPNFM,Male,No,Yes,No,50,Yes,Fiber optic,Two year,Bank transfer (automatic),93.31,4703.39,No
5998-HCIGB,Male,No,Yes,No,54,Yes,Fiber optic,Two year,Bank transfer (automatic),104.15,5597.44,No
3880-NPDTD,Male,No,No,No,25,Yes,No,Month-to-month,Credit card (automatic),22.06,547.1,No
7524-VBTOW,Male,No,Yes,No,17,Yes,No,Month-to-month,Bank transfer (automatic),23.32,398.97,Yes
0441-RLUBA,Male,Yes,Yes,No,65,Yes,Fiber optic,Two year,Bank transfer (automatic),90.82,5906.39,Yes
6588-PTZGJ,Female,No,No,No,48,Yes,DSL,One year,Credit card (automatic),74.5,3541.42,No
0330-YCICD,Female,No,Yes,Yes,9,Yes,DSL,Month-to-month,Credit card (automatic),61.85,561.08,Yes
6705-PZJFA,Male,Yes,Yes,No,63,Yes,Fiber optic,Two year,Electronic check,89.63,5603.96,No
6887-AXXTB,Female,No,Yes,Yes,72,Yes,Fiber optic,Two year,Bank transfer (automatic),93.73,6726.81,No
4079-VJZEU,Male,No,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Mailed check,107.54,6110.61,Yes
5618-ZGWPB,Female,No,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),88.8,624.09,No
8484-PUCNU,Female,No,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Electronic check,98.37,1684.96,Yes
1550-CUJKO,Female,Yes,Yes,No,4,Yes,DSL,Month-to-month,Mailed check,52.58,210.43,Yes
1318-QGTKK,Male,Yes,No,Yes,25,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.56,2662.53,Yes
3525-HOATJ,Female,Yes,No,No,61,Yes,Fiber optic,Two year,Electronic check,85.09,5214.48,No
8928-EDUKZ,Male,No,No,No,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),88.42,438.68,Yes
8338-USKHJ,Female,No,Yes,No,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),92.37,1463.5,Yes
5453-RRFEH,Male,Yes,Yes,Yes,70,Yes,DSL,Two year,Mailed check,74.69,5220.77,No
8275-SQOMQ,Female,No,Yes,Yes,11,Yes,No,Month-to-month,Credit card (automatic),21.1,233.23,Yes
5872-HMZHU,Male,Yes,No,No,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),97.18,1546.28,Yes
6880-LBWOJ,Male,Yes,No,No,1,Yes,DSL,Month-to-month,Electronic check,70.24,70.46,Yes
3003-KVEVP,Male,No,No,No,4,Yes,No,Month-to-month,Mailed check,22.46,89.7,No
0029-QJXUW,Male,No,Yes,No,36,Yes,No,Month-to-month,Credit card (automatic),20.84,743.2,No
1388-PYEDP,Female,No,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.52,942.3,Yes
1733-EEANF,Male,No,Yes,Yes,12,Yes,No,Month-to-month,Mailed check,21.82,263.71,No
8743-YJEBZ,Male,Yes,No,Yes,47,Yes,Fiber optic,One year,Mailed check,93.7,4435.22,No
3509-FUMYS,Female,No,Yes,Yes,1,Yes,No,Month-to-month,Mailed check,23.25,23.45,No
0021-GNYUC,Female,No,Yes,Yes,62,Yes,No,Two year,Bank transfer (automatic),21.4,1322.24,No
2276-UVVAO,Male,No,No,No,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.94,511.55,No
5992-XHHCF,Male,Yes,No,No,55,Yes,DSL,Two year,Mailed check,59.43,3259.07,No
8946-MWPJM,Male,No,No,No,41,Yes,Fiber optic,One year,Bank transfer (automatic),97.53,4011.96,No
5115-JZSIO,Male,No,Yes,No,5,Yes,DSL,Month-to-month,Electronic check,74.57,374.0,No
6029-PUXWX,Male,No,Yes,No,11,Yes,Fiber optic,Month-to-month,Mailed check,101.73,1128.62,No
2018-RTOMC,Female,Yes,No,No,64,Yes,No,Two year,Bank transfer (automatic),24.13,1536.4,No
8189-RLOTD,Male,Yes,No,No,32,Yes,Fiber optic,One year,Bank transfer (automatic),93.62,2971.98,No
9346-NOHBQ,Female,No,Yes,No,13,Yes,No,Month-to-month,Electronic check,21.39,275.52,No
1566-HUDXZ,Female,Yes,No,No,29,Yes,No,Month-to-month,Mailed check,23.43,684.0,No
2401-ZJPMM,Male,No,No,No,61,Yes,DSL,Two year,Credit card (automatic),72.98,4465.68,No
3043-VDYCG,Male,No,Yes,No,23,Yes,DSL,Month-to-month,Mailed check,74.76,1714.01,No
9971-PPOFD,Male,No,No,Yes,56,Yes,Fiber optic,Two year,Credit card (automatic),91.74,5100.37,No
0893-PEKSL,Male,Yes,Yes,No,28,No,No,One year,Mailed check,20.23,566.41,No
3646-LWPMC,Female,No,Yes,No,27,Yes,DSL,Month-to-month,Bank transfer (automatic),72.57,1958.3,No
0152-NVAPJ,Male,No,Yes,Yes,51,Yes,Fiber optic,Two year,Electronic check,96.19,4953.74,No
6659-UCJJI,Male,Yes,Yes,Yes,3,No,No,Month-to-month,Electronic check,22.83,68.85,No
7425-QSDLZ,Male,No,No,No,47,Yes,DSL,Month-to-month,Electronic check,50.59,2374.69,No
3942-IDQKA,Male,No,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),109.48,1518.34,No
8330-AVSFP,Female,No,No,No,59,Yes,Fiber optic,Two year,Mailed check,101.94,5962.36,No
7157-PHXDP,Male,No,No,No,40,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.91,3498.1,No
8229-QUGGN,Female,No,No,No,9,Yes,No,Month-to-month,Credit card (automatic),22.97,208.16,No
8758-XGVVG,Female,No,Yes,No,36,Yes,No,Month-to-month,Mailed check,22.46,815.68,Yes
3616-WFEQP,Male,No,Yes,No,67,Yes,Fiber optic,Two year,Electronic check,98.02,6555.05,Yes
3628-RVXLP,Female,Yes,No,No,32,Yes,No,One year,Credit card (automatic),20.05,646.73,No
8032-UVOXG,Male,No,Yes,No,57,No,DSL,One year,Bank transfer (automatic),66.42,3798.65,No
3508-FEWAW,Male,No,Yes,Yes,27,Yes,Fiber optic,One year,Mailed check,109.02,2930.49,No
3356-OEAPV,Female,No,Yes,Yes,33,Yes,Fiber optic,One year,Mailed check,89.33,2921.34,No
5809-AVDLZ,Female,No,No,No,62,Yes,Fiber optic,Two year,Credit card (automatic),98.41,6099.05,No
4389-ICYLF,Female,No,Yes,No,72,Yes,Fiber optic,Two year,Credit card (automatic),102.89,7388.58,Yes
1747-OYYFH,Male,No,No,No,11,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),100.82,1115.65,Yes
3504-MQYWB,Female,No,Yes,Yes,54,Yes,DSL,Two year,Bank transfer (automatic),50.92,2770.4,No
6939-UNHEF,Female,No,No,No,54,Yes,Fiber optic,Two year,Mailed check,86.73,4675.36,No
6193-OWVXO,Female,No,No,No,44,Yes,Fiber optic,One year,Mailed check,101.36,4439.06,Yes
5567-YVFIE,Male,No,Yes,Yes,34,Yes,Fiber optic,One year,Credit card (automatic),89.46,3018.43,No
1375-MZJRN,Male,No,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),87.09,520.6,No
0887-WABEL,Female,No,Yes,No,58,Yes,DSL,Two year,Bank transfer (automatic),55.89,3213.68,No
1022-BCHSE,Female,No,Yes,Yes,12,Yes,No,Month-to-month,Mailed check,24.36,294.84,No
2933-VBAEZ,Female,No,No,No,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.35,87.77,Yes
0649-VQQXF,Male,No,No,No,47,Yes,No,One year,Electronic check,23.03,1089.5,No
5082-AUFYY,Male,No,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Mailed check,90.35,2449.12,Yes
5374-BCXFM,Male,No,Yes,No,60,Yes,No,Two year,Bank transfer (automatic),20.05,1213.98,No
3124-QHYYR,Female,No,Yes,Yes,55,Yes,No,Two year,Bank transfer (automatic),23.71,1294.09,No
2366-CNFLF,Female,Yes,Yes,No,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),100.38,2691.01,Yes
5242-UBLFN,Male,No,Yes,No,64,Yes,No,Two year,Credit card (automatic),23.85,1518.11,No
9540-AZFEA,Female,No,No,No,41,Yes,DSL,One year,Electronic check,61.93,2556.6,No
2730-YVHQF,Female,Yes,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,24.43,24.56,No
3887-QDKDJ,Female,No,Yes,Yes,34,Yes,No,Month-to-month,Bank transfer (automatic),24.48,839.25,No
0979-CKVJF,Female,No,Yes,Yes,34,Yes,No,One year,Bank transfer (automatic),24.58,832.58,No
6324-EJMMB,Male,No,No,No,6,Yes,DSL,Month-to-month,Credit card (automatic),74.08,445.73,No
0670-IXHAF,Male,Yes,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,97.5,583.32,No
1342-VRUQD,Male,Yes,No,No,67,Yes,DSL,Two year,Electronic check,61.61,4145.89,No
5728-WPMRJ,Female,No,Yes,Yes,33,Yes,Fiber optic,One year,Mailed check,88.56,2930.25,No
9173-WYSKS,Female,Yes,No,No,22,Yes,No,Month-to-month,Electronic check,20.91,455.51,No
6268-NDBRY,Male,No,No,No,13,Yes,No,Month-to-month,Credit card (automatic),24.85,324.24,Yes
6743-HGWTU,Male,No,Yes,Yes,60,Yes,No,Two year,Mailed check,20.81,1244.97,No
8031-ZKHTX,Male,No,Yes,No,4,Yes,No,Month-to-month,Credit card (automatic),22.53,90.98,Yes
4319-FUNEC,Male,No,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Credit card (automatic),108.01,434.09,Yes
1946-WDDNA,Female,No,No,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.94,261.4,Yes
5110-UYYRA,Female,Yes,Yes,Yes,1,Yes,DSL,Month-to-month,Credit card (automatic),56.2,55.76,No
1942-WOCBB,Female,No,No,No,63,Yes,No,Two year,Bank transfer (automatic),20.33,1282.94,No
5606-SUKKU,Female,No,No,No,47,Yes,No,One year,Mailed check,20.52,971.98,No
6443-YCMFH,Female,No,Yes,Yes,8,Yes,DSL,Month-to-month,Mailed check,63.17,502.36,Yes
9688-XQVRX,Female,Yes,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,91.86,1276.07,Yes
1706-EEUDP,Male,Yes,No,No,1,Yes,No,Month-to-month,Mailed check,22.85,22.91,Yes
4259-JWEQH,Female,Yes,Yes,Yes,68,Yes,DSL,One year,Mailed check,59.92,4059.81,No
2291-ODFHX,Female,Yes,No,No,54,Yes,No,Two year,Electronic check,24.96,1341.9,No
0665-ZMVSG,Female,No,Yes,Yes,35,Yes,Fiber optic,One year,Electronic check,94.61,3293.75,Yes
2334-IHAWI,Male,Yes,Yes,Yes,53,Yes,DSL,One year,Electronic check,57.27,3050.9,No
1128-IEKZN,Female,No,No,No,70,Yes,Fiber optic,Two year,Electronic check,88.56,6241.23,No
2769-ALLLT,Female,No,No,No,1,Yes,No,Month-to-month,Electronic check,21.33,21.51,Yes
9820-TPYUM,Female,No,No,No,21,Yes,DSL,Month-to-month,Mailed check,66.05,1384.43,No
5190-NFTYJ,Male,Yes,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,107.24,431.46,Yes
5334-QAUYR,Female,Yes,No,No,53,Yes,No,Two year,Mailed check,23.92,1258.13,No
4827-DRZSR,Female,No,No,No,30,Yes,No,One year,Bank transfer (automatic),23.5,708.69,No
0721-PNTUV,Male,No,No,No,45,Yes,No,Month-to-month,Electronic check,22.34,1003.15,No
9590-PABTO,Male,Yes,Yes,Yes,72,Yes,No,Two year,Mailed check,21.0,1526.77,No
8398-VKSCI,Male,No,No,No,35,Yes,No,One year,Electronic check,20.25,708.76,Yes
7321-QSYUL,Female,No,Yes,No,16,Yes,Fiber optic,One year,Electronic check,102.09,1631.96,No
5450-PUXLW,Male,No,No,No,13,No,No,Month-to-month,Electronic check,20.27,261.33,No
3885-SOVRO,Female,No,Yes,Yes,2,Yes,No,Month-to-month,Credit card (automatic),24.22,48.32,No
4797-VSGQS,Female,No,No,No,5,Yes,No,Month-to-month,Bank transfer (automatic),21.78,109.19,No
0545-HAJED,Male,No,Yes,No,37,Yes,No,One year,Bank transfer (automatic),24.41,894.58,No
4029-RCNQP,Female,No,No,No,5,Yes,No,Month-to-month,Mailed check,21.33,106.79,No
5152-DSQYG,Male,No,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.44,85.32,Yes
2044-CKMRV,Female,No,Yes,No,27,Yes,No,Month-to-month,Bank transfer (automatic),21.47,583.85,No
1898-SFMNF,Female,No,No,No,24,No,DSL,Month-to-month,Mailed check,50.78,1227.68,Yes
5703-JSGLX,Male,No,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Mailed check,99.88,2013.1,No
9195-FBSQJ,Male,No,Yes,No,12,Yes,Fiber optic,Month-to-month,Mailed check,106.87,1277.37,Yes
1901-FRAFS,Female,No,No,No,1,Yes,DSL,Month-to-month,Credit card (automatic),58.39,58.0,Yes
5227-CTEXN,Female,No,Yes,No,34,Yes,No,One year,Electronic check,24.71,838.94,No
3382-QPQVT,Female,No,No,No,61,Yes,DSL,Two year,Mailed check,54.76,3340.75,No
0023-ZSZPO,Female,No,Yes,Yes,10,No,No,Month-to-month,Mailed check,23.77,237.72,No
7105-OKIWT,Female,Yes,Yes,No,11,Yes,No,Month-to-month,Electronic check,22.85,252.43,Yes
1471-IHRVJ,Female,Yes,Yes,Yes,32,No,No,One year,Credit card (automatic),20.27,642.66,No
0962-XPOCR,Male,No,No,No,2,Yes,DSL,Month-to-month,Bank transfer (automatic),65.28,131.17,Yes
7453-PTLYU,Male,No,No,No,10,Yes,DSL,Month-to-month,Credit card (automatic),57.67,578.05,Yes
8303-HKBAG,Male,No,Yes,Yes,67,Yes,Fiber optic,Two year,Electronic check,101.96,6763.9,No
9731-OHNOE,Female,No,Yes,No,1,Yes,No,Month-to-month,Electronic check,22.32,22.21,Yes
0730-RCMGJ,Female,Yes,No,Yes,66,Yes,Fiber optic,Two year,Mailed check,109.1,7191.03,No
5843-MDWFP,Female,No,No,No,34,Yes,DSL,One year,Electronic check,63.12,2161.43,No
7623-MFHSC,Male,No,Yes,No,1,Yes,No,Month-to-month,Bank transfer (automatic),24.72,24.94,No
2568-OWZUB,Female,No,Yes,Yes,59,Yes,No,Two year,Mailed check,22.99,1344.02,No
1372-RFTDF,Male,Yes,No,No,67,Yes,DSL,One year,Credit card (automatic),51.51,3452.72,No
1602-UBXCF,Female,No,Yes,Yes,72,Yes,DSL,Two year,Credit card (automatic),55.91,4050.65,No
4893-YUNSQ,Female,No,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,102.66,204.15,Yes
2141-KYPAS,Male,Yes,Yes,Yes,16,Yes,DSL,Month-to-month,Bank transfer (automatic),50.61,815.1,No
7614-SYIGJ,Female,No,Yes,Yes,46,Yes,No,Two year,Bank transfer (automatic),21.85,1011.32,No
5235-LYQTO,Female,No,No,No,9,Yes,DSL,Month-to-month,Electronic check,62.99,564.92,Yes
9922-TVVGJ,Male,No,No,No,35,Yes,Fiber optic,One year,Bank transfer (automatic),102.9,3598.21,No
4855-VABEH,Female,No,No,No,36,Yes,DSL,One year,Credit card (automatic),63.54,2268.19,No
8590-IBNEB,Male,No,Yes,No,31,Yes,No,Month-to-month,Electronic check,20.98,654.24,Yes
6339-RRNQJ,Male,No,No,No,53,Yes,No,Two year,Electronic check,21.2,1116.47,No
1904-GWYVM,Female,No,No,No,5,Yes,No,Month-to-month,Bank transfer (automatic),23.67,118.88,No
6944-EUCWC,Female,No,Yes,No,48,Yes,No,One year,Bank transfer (automatic),20.45,973.63,No
7104-AVJIN,Male,No,No,No,41,Yes,DSL,One year,Bank transfer (automatic),73.75,3038.15,No
7905-UPUHK,Female,No,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,108.1,1521.39,Yes
9215-GTUAV,Female,No,Yes,No,59,Yes,No,Two year,Electronic check,24.63,1461.15,No
9890-GVUHB,Female,No,Yes,Yes,68,Yes,DSL,Two year,Electronic check,67.57,4625.98,No
0994-JSKOC,Female,No,Yes,Yes,58,Yes,Fiber optic,Two year,Electronic check,90.32,5192.15,No
7696-PAFKW,Female,No,No,No,5,Yes,No,Month-to-month,Credit card (automatic),21.64,108.27,No
0528-SJCNV,Male,No,Yes,No,57,Yes,Fiber optic,Two year,Credit card (automatic),94.47,5389.08,No
0541-CNVXM,Female,Yes,No,No,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),88.47,2041.39,Yes
6976-QNTZS,Female,Yes,No,No,38,Yes,No,Month-to-month,Electronic check,22.12,837.03,No
7038-HJDAH,Female,No,Yes,Yes,23,Yes,DSL,Month-to-month,Credit card (automatic),50.31,1157.31,No
0824-LMAVW,Male,No,Yes,Yes,42,Yes,Fiber optic,Two year,Mailed check,91.78,3845.01,Yes
3844-PFUOR,Female,Yes,Yes,No,64,Yes,No,Two year,Bank transfer (automatic),22.4,1445.47,No
4960-VMNBO,Male,No,No,Yes,6,Yes,No,Month-to-month,Bank transfer (automatic),21.1,126.08,No
1579-QBAKQ,Female,Yes,No,No,11,No,DSL,Month-to-month,Mailed check,51.76,572.99,Yes
0959-FPRHW,Female,No,No,No,47,Yes,DSL,One year,Electronic check,51.89,2448.4,No
6515-UDGQE,Female,No,Yes,No,38,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.99,3940.71,Yes
0488-EKEMV,Male,No,Yes,No,60,Yes,No,Two year,Electronic check,21.43,1288.7,No
7188-ZETTC,Male,No,No,No,29,No,No,Month-to-month,Credit card (automatic),22.14,636.32,No
3651-EFACN,Female,No,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),99.83,697.16,Yes
1228-TQKGY,Male,No,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),107.09,2483.45,Yes
2515-HCBWI,Female,Yes,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.93,1189.79,Yes
9518-INSWD,Male,Yes,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.28,1062.49,No
7833-HGBNL,Male,No,No,No,8,Yes,No,Month-to-month,Mailed check,24.54,197.97,No
6177-VABCF,Female,No,No,No,24,Yes,No,Month-to-month,Mailed check,22.75,548.23,Yes
9896-RHLJB,Male,Yes,No,No,50,Yes,DSL,Two year,Electronic check,72.78,3606.2,No
5091-KPVFP,Male,Yes,No,No,58,Yes,DSL,Two year,Mailed check,71.63,4140.3,No
8653-CEGKR,Male,No,No,No,6,Yes,Fiber optic,Month-to-month,Mailed check,102.8,622.7,Yes
2457-USOFO,Female,No,Yes,No,44,Yes,No,Two year,Mailed check,23.81,1051.08,No
8074-GQKYU,Male,No,Yes,Yes,1,Yes,DSL,Month-to-month,Bank transfer (automatic),73.67,74.23,Yes
7337-MCBOE,Male,No,No,No,51,Yes,Fiber optic,One year,Mailed check,85.43,4373.71,Yes
2505-QVYGM,Female,No,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.4,305.11,No
6746-SVHJJ,Female,No,Yes,No,38,Yes,DSL,One year,Credit card (automatic),50.2,1896.54,No
0448-JAUAA,Male,No,No,No,14,Yes,DSL,Month-to-month,Credit card (automatic),62.51,869.08,Yes
3347-OFVAI,Male,No,No,No,49,Yes,No,Two year,Bank transfer (automatic),21.84,1076.53,No
2759-MLLTR,Male,No,No,No,72,Yes,DSL,Two year,Mailed check,51.33,3675.05,No
1693-YDQFV,Male,No,No,No,65,Yes,Fiber optic,Two year,Credit card (automatic),107.06,6982.77,No
6602-VAPNU,Female,No,No,Yes,67,Yes,DSL,Two year,Mailed check,61.51,4104.07,No
5794-TJCYR,Male,No,Yes,Yes,42,Yes,DSL,One year,Bank transfer (automatic),59.2,2475.05,No
5874-ITDKV,Female,No,Yes,No,34,Yes,No,Month-to-month,Credit card (automatic),22.99,781.89,Yes
5508-TDJTB,Male,No,Yes,No,17,Yes,No,Month-to-month,Credit card (automatic),22.52,386.19,No
0802-MPXQE,Female,No,Yes,No,52,Yes,Fiber optic,One year,Credit card (automatic),91.73,4815.55,No
5228-ZCLKC,Male,No,No,No,13,Yes,No,Month-to-month,Mailed check,24.66,317.6,Yes
1604-ENHXP,Male,No,No,No,18,Yes,No,Month-to-month,Bank transfer (automatic),24.54,441.34,No
5057-LTYSP,Male,No,Yes,No,24,Yes,No,One year,Bank transfer (automatic),23.32,554.54,No
4652-SCWRS,Female,No,Yes,Yes,49,Yes,No,Two year,Bank transfer (automatic),24.1,1175.02,No
0244-EWDCP,Female,No,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),98.99,1188.87,Yes
0134-EZFHK,Male,No,No,No,23,Yes,DSL,One year,Credit card (automatic),70.61,1611.98,No
0201-UDBIC,Female,No,No,No,23,Yes,No,Month-to-month,Electronic check,20.16,464.75,No
5261-PEQYW,Female,No,Yes,No,48,Yes,No,Two year,Credit card (automatic),22.46,1087.33,No
2718-WGYAZ,Female,Yes,No,No,65,Yes,DSL,Two year,Mailed check,69.27,4482.49,No
6494-OQVSO,Female,No,Yes,Yes,43,Yes,Fiber optic,One year,Credit card (automatic),94.73,4087.28,No
6631-QRETO,Male,No,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Credit card (automatic),107.2,746.24,Yes
5484-KFJAL,Male,No,No,No,4,Yes,No,Month-to-month,Bank transfer (automatic),23.59,94.3,No
8032-OBKKJ,Male,Yes,No,No,54,No,No,Two year,Mailed check,21.66,1158.63,No
9042-MVNDV,Female,No,No,No,22,Yes,No,Month-to-month,Mailed check,21.63,476.9,No
8031-EADHX,Female,No,No,No,18,Yes,DSL,Month-to-month,Credit card (automatic),68.5,1243.45,No
8002-QDBKS,Female,No,Yes,Yes,31,Yes,DSL,Month-to-month,Electronic check,54.13,1671.37,Yes
9078-GIADA,Male,No,Yes,Yes,16,Yes,No,Month-to-month,Electronic check,22.15,356.98,Yes
8291-HLGZS,Male,No,Yes,No,62,Yes,Fiber optic,Two year,Mailed check,91.79,5660.31,Yes
5613-NGDDL,Male,No,No,No,65,Yes,No,Two year,Bank transfer (automatic),22.77,1479.87,No
1625-HDNIA,Female,No,No,No,9,Yes,Fiber optic,Month-to-month,Mailed check,87.43,788.68,No
6037-PSYAK,Male,Yes,Yes,No,12,Yes,No,Month-to-month,Credit card (automatic),24.27,292.21,No
7287-QEYMK,Female,Yes,Yes,Yes,4,Yes,No,Month-to-month,Credit card (automatic),24.78,98.96,Yes
9671-RGEYG,Male,No,Yes,Yes,8,No,No,Month-to-month,Mailed check,24.34,196.43,Yes
1051-RXKBU,Male,No,No,No,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.21,1435.49,No
3889-DDXHE,Female,No,Yes,No,5,No,DSL,Month-to-month,Credit card (automatic),74.76,374.41,Yes
2807-THWJJ,Male,No,Yes,No,38,Yes,No,Month-to-month,Electronic check,23.74,897.98,No
0079-CTISF,Female,No,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Credit card (automatic),106.33,425.57,Yes
5014-IHADD,Female,No,No,No,66,Yes,Fiber optic,Two year,Bank transfer (automatic),92.84,6090.37,No
4236-LVGYP,Male,No,No,No,17,Yes,DSL,Month-to-month,Electronic check,57.63,975.18,No
9618-TJMKU,Male,No,No,No,51,Yes,Fiber optic,Two year,Mailed check,89.52,4603.25,No
1507-DNRSE,Female,Yes,Yes,No,6,No,DSL,Month-to-month,Electronic check,74.22,449.29,No
0557-XBDIH,Female,Yes,No,No,24,Yes,No,Month-to-month,Bank transfer (automatic),22.56,544.34,Yes
4283-EIFAB,Male,No,Yes,No,46,Yes,No,Two year,Credit card (automatic),23.46,1076.83,No
3331-GFLNF,Female,No,No,No,64,Yes,Fiber optic,Two year,Mailed check,87.53,5629.55,No
2916-DVYYN,Female,No,No,No,12,Yes,Fiber optic,Month-to-month,Mailed check,100.64,1196.96,No
9520-PKPAI,Male,No,Yes,No,49,Yes,Fiber optic,Two year,Electronic check,89.76,4397.09,No
8167-IHDZE,Female,No,Yes,Yes,7,Yes,No,Month-to-month,Electronic check,21.47,151.71,Yes
4756-ATDKO,Male,No,Yes,Yes,31,Yes,DSL,One year,Mailed check,55.77,1735.76,No
9788-NEEHV,Male,No,No,No,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),108.07,542.44,Yes
7325-SRUSM,Female,No,Yes,No,39,Yes,No,One year,Bank transfer (automatic),21.22,823.26,No
0194-VATJL,Female,No,Yes,No,8,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),99.16,786.21,Yes
6236-VAONR,Female,No,Yes,Yes,46,Yes,Fiber optic,Two year,Bank transfer (automatic),99.25,4557.61,No
1572-JRTKM,Male,No,No,No,17,Yes,DSL,Month-to-month,Electronic check,68.38,1171.12,Yes
6605-VFEWN,Female,No,Yes,No,4,Yes,DSL,Month-to-month,Electronic check,59.87,241.66,No
1917-XAMNS,Female,No,Yes,No,3,Yes,Fiber optic,Month-to-month,Electronic check,103.31,308.78,No
1673-QGHTW,Male,Yes,No,No,7,Yes,Fiber optic,Month-to-month,Mailed check,96.76,676.04,No
9328-QZUXP,Male,No,No,No,61,No,DSL,Two year,Mailed check,60.14,3663.96,No
7975-EKJED,Male,Yes,Yes,Yes,20,Yes,DSL,Month-to-month,Credit card (automatic),71.36,1419.15,No
4945-TBKWG,Male,No,No,No,20,Yes,DSL,Month-to-month,Electronic check,67.76,1365.9,Yes
8987-UFMSV,Female,No,No,No,9,Yes,No,Month-to-month,Electronic check,21.87,197.42,Yes
7039-IPXHW,Female,No,Yes,No,54,Yes,Fiber optic,One year,Bank transfer (automatic),93.77,5070.2,No
6740-BERMP,Male,No,No,No,56,No,No,Two year,Bank transfer (automatic),21.8,1230.49,No
8255-MVNDF,Female,No,No,Yes,17,Yes,DSL,Month-to-month,Bank transfer (automatic),61.04,1045.63,Yes
4708-QOBIJ,Female,No,Yes,Yes,29,Yes,No,Month-to-month,Mailed check,21.28,621.8,Yes
0500-BYYTZ,Male,No,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,91.59,90.99,Yes
6069-IGYJO,Female,No,No,No,33,Yes,No,One year,Bank transfer (automatic),23.51,776.97,No
7088-LIRXW,Female,No,Yes,Yes,47,Yes,No,One year,Electronic check,22.95,1083.03,No
4724-NGGBY,Female,No,No,No,45,Yes,No,One year,Mailed check,24.65,1112.35,No
6647-VBKJV,Male,Yes,No,No,59,Yes,Fiber optic,One year,Credit card (automatic),99.91,5917.48,No
3080-EVUQP,Male,Yes,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,107.58,107.58,Yes
1882-ECHDO,Female,No,Yes,Yes,68,No,DSL,Two year,Electronic check,50.53,3442.91,No
4087-ITLAG,Female,No,No,Yes,12,Yes,Fiber optic,Month-to-month,Mailed check,86.5,1031.42,No
6209-IQJWU,Male,Yes,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),89.83,4161.71,No
1831-RWKCW,Male,No,Yes,Yes,62,No,DSL,Two year,Credit card (automatic),56.47,3521.38,No
1820-YICEY,Female,No,No,No,43,Yes,Fiber optic,One year,Bank transfer (automatic),102.56,4398.2,No
6863-CJNRP,Female,No,Yes,No,10,Yes,DSL,Month-to-month,Electronic check,65.25,652.96,No
1246-IVQVR,Female,No,Yes,Yes,59,Yes,DSL,Two year,Mailed check,65.47,3838.02,No
