Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ITEM-107791,ORD-14107,PROD-1165,2,337.71,0.05,641.65,402.34,239.31
ITEM-107792,ORD-14108,PROD-1205,2,443.4,0.4,532.08,613.78,-81.7
ITEM-107793,ORD-14108,PROD-1132,1,340.18,0.0,340.18,285.29,54.89
ITEM-107794,ORD-14108,PROD-1321,2,90.73,0.0,181.46,144.98,36.48
ITEM-107795,ORD-14109,PROD-1349,2,167.64,0.2,268.22,247.46,20.76
ITEM-107796,ORD-14109,PROD-1485,5,483.5,0.2,1934.0,1718.25,215.75
ITEM-107797,ORD-14109,PROD-1119,3,47.7,0.4,85.86,99.9,-14.04
ITEM-107798,ORD-14110,PROD-1217,4,120.02,0.0,480.08,403.32,76.76
ITEM-107799,ORD-14111,PROD-1229,2,366.16,0.0,732.32,426.79,305.53
ITEM-107800,ORD-14111,PROD-1151,1,75.48,0.1,67.93,55.84,12.09
ITEM-107801,ORD-14111,PROD-1225,1,758.35,0.0,758.35,453.47,304.88
ITEM-107802,ORD-14111,PROD-1232,3,644.25,0.4,1159.65,1047.07,112.58
ITEM-107803,ORD-14112,PROD-1097,1,465.75,0.05,442.46,313.16,129.3
ITEM-107804,ORD-14113,PROD-1343,2,446.87,0.1,804.37,684.46,119.91
ITEM-107805,ORD-14113,PROD-1276,1,50.76,0.4,30.46,40.26,-9.8
ITEM-107806,ORD-14114,PROD-1145,4,194.25,0.0,777.0,590.33,186.67
ITEM-107807,ORD-14114,PROD-1243,1,69.65,0.4,41.79,57.45,-15.66
ITEM-107808,ORD-14115,PROD-1131,2,557.38,0.05,1059.02,693.28,365.74
ITEM-107809,ORD-14115,PROD-1442,1,610.63,0.0,610.63,334.62,276.01
ITEM-107810,ORD-14115,PROD-1168,1,171.99,0.2,137.59,101.13,36.46
ITEM-107811,ORD-14115,PROD-1430,2,536.38,0.0,1072.76,582.1,490.66
ITEM-107812,ORD-14116,PROD-1246,4,480.09,0.0,1920.36,1188.2,732.16
ITEM-107813,ORD-14116,PROD-1381,3,238.06,0.05,678.47,384.36,294.11
ITEM-107814,ORD-14117,PROD-1230,3,108.48,0.0,325.44,267.6,57.84
ITEM-107815,ORD-14117,PROD-1478,4,673.57,0.1,2424.85,2132.36,292.49
ITEM-107816,ORD-14118,PROD-1305,1,661.5,0.0,661.5,411.28,250.22
ITEM-107817,ORD-14118,PROD-1205,1,443.4,0.0,443.4,306.89,136.51
ITEM-107818,ORD-14119,PROD-1369,2,79.96,0.0,159.92,92.6,67.32
ITEM-107819,ORD-14120,PROD-1488,1,269.27,0.0,269.27,175.54,93.73
ITEM-107820,ORD-14121,PROD-1158,5,191.22,0.2,764.88,567.05,197.83
ITEM-107821,ORD-14122,PROD-1430,2,536.38,0.4,643.66,628.67,14.99
ITEM-107822,ORD-14122,PROD-1295,2,149.46,0.1,269.03,186.32,82.71
ITEM-107823,ORD-14123,PROD-1279,4,598.6,0.1,2154.96,1243.2,911.76
ITEM-107824,ORD-14123,PROD-1188,4,301.44,0.0,1205.76,798.08,407.68
ITEM-107825,ORD-14123,PROD-1294,2,523.22,0.0,1046.44,745.8,300.64
ITEM-107826,ORD-14123,PROD-1099,2,381.26,0.0,762.52,455.86,306.66
ITEM-107827,ORD-14124,PROD-1046,2,404.12,0.0,808.24,662.76,145.48
ITEM-107828,ORD-14125,PROD-1399,2,295.01,0.15,501.52,482.08,19.44
ITEM-107829,ORD-14125,PROD-1314,2,351.47,0.4,421.76,558.16,-136.4
ITEM-107830,ORD-14126,PROD-1189,1,209.43,0.3,146.6,157.0,-10.4
ITEM-107831,ORD-14127,PROD-1194,2,455.92,0.15,775.06,576.8,198.26
ITEM-107832,ORD-14127,PROD-1223,3,558.22,0.3,1172.26,1155.45,16.81
ITEM-107833,ORD-14128,PROD-1401,1,85.47,0.1,76.92,61.4,15.52
ITEM-107834,ORD-14129,PROD-1409,3,189.06,0.1,510.46,382.38,128.08
ITEM-107835,ORD-14129,PROD-1020,1,114.12,0.4,68.47,67.79,0.68
ITEM-107836,ORD-14130,PROD-1120,1,280.08,0.1,252.07,149.04,103.03
ITEM-107837,ORD-14131,PROD-1416,1,785.18,0.0,785.18,523.09,262.09
ITEM-107838,ORD-14131,PROD-1480,2,108.52,0.0,217.04,137.8,79.24
ITEM-107839,ORD-14131,PROD-1151,3,75.48,0.0,226.44,155.1,71.34
ITEM-107840,ORD-14132,PROD-1304,3,793.27,0.05,2260.82,1241.13,1019.69
ITEM-107841,ORD-14133,PROD-1093,1,364.26,0.15,309.62,308.91,0.71
ITEM-107842,ORD-14134,PROD-1462,1,737.03,0.2,589.62,502.85,86.77
ITEM-107843,ORD-14135,PROD-1272,4,91.44,0.2,292.61,223.16,69.45
ITEM-107844,ORD-14136,PROD-1446,1,128.54,0.0,128.54,78.88,49.66
ITEM-107845,ORD-14137,PROD-1320,1,10.81,0.0,10.81,6.01,4.8
ITEM-107846,ORD-14138,PROD-1394,1,576.93,0.0,576.93,369.22,207.71
ITEM-107847,ORD-14138,PROD-1186,2,228.73,0.0,457.46,357.82,99.64
ITEM-107848,ORD-14139,PROD-1042,5,183.4,0.3,641.9,812.11,-170.21
ITEM-107849,ORD-14140,PROD-1457,2,613.85,0.0,1227.7,727.74,499.96
ITEM-107850,ORD-14140,PROD-1138,2,290.38,0.1,522.68,484.86,37.82
ITEM-107851,ORD-14140,PROD-1396,1,458.18,0.0,458.18,270.23,187.95
ITEM-107852,ORD-14141,PROD-1101,3,784.46,0.0,2353.38,1238.76,1114.62
ITEM-107853,ORD-14142,PROD-1341,4,51.06,0.15,173.6,140.8,32.8
ITEM-107854,ORD-14143,PROD-1488,2,269.27,0.4,323.12,379.17,-56.05
ITEM-107855,ORD-14144,PROD-1330,1,639.26,0.0,639.26,427.37,211.89
ITEM-107856,ORD-14144,PROD-1332,1,469.76,0.1,422.78,279.11,143.67
ITEM-107857,ORD-14144,PROD-1045,1,140.25,0.0,140.25,115.0,25.25
ITEM-107858,ORD-14144,PROD-1040,1,481.57,0.2,385.26,394.89,-9.63
ITEM-107859,ORD-14145,PROD-1455,5,374.94,0.0,1874.7,1588.0,286.7
ITEM-107860,ORD-14146,PROD-1088,5,216.06,0.0,1080.3,916.85,163.45
ITEM-107861,ORD-14146,PROD-1320,1,10.81,0.0,10.81,6.01,4.8
ITEM-107862,ORD-14146,PROD-1381,4,238.06,0.15,809.4,512.48,296.92
ITEM-107863,ORD-14147,PROD-1037,1,362.2,0.0,362.2,297.0,65.2
ITEM-107864,ORD-14148,PROD-1183,2,432.19,0.0,864.38,539.88,324.5
ITEM-107865,ORD-14148,PROD-1099,2,381.26,0.0,762.52,455.86,306.66
ITEM-107866,ORD-14148,PROD-1225,2,758.35,0.0,1516.7,839.76,676.94
ITEM-107867,ORD-14148,PROD-1020,5,114.12,0.1,513.54,313.85,199.69
ITEM-107868,ORD-14149,PROD-1141,2,779.66,0.0,1559.32,1323.2,236.12
ITEM-107869,ORD-14150,PROD-1045,1,140.25,0.0,140.25,115.0,25.25
ITEM-107870,ORD-14150,PROD-1188,1,301.44,0.1,271.3,199.52,71.78
ITEM-107871,ORD-14151,PROD-1031,1,313.87,0.4,188.32,257.37,-69.05
ITEM-107872,ORD-14152,PROD-1293,2,723.94,0.2,1158.3,1225.22,-66.92
ITEM-107873,ORD-14153,PROD-1218,1,716.18,0.0,716.18,600.22,115.96
ITEM-107874,ORD-14154,PROD-1040,4,481.57,0.2,1541.02,1579.56,-38.54
ITEM-107875,ORD-14155,PROD-1078,1,572.69,0.0,572.69,316.03,256.66
ITEM-107876,ORD-14155,PROD-1151,1,75.48,0.1,67.93,51.7,16.23
ITEM-107877,ORD-14156,PROD-1060,2,84.9,0.1,152.82,93.4,59.42
ITEM-107878,ORD-14156,PROD-1418,1,421.56,0.1,379.4,302.79,76.61
ITEM-107879,ORD-14156,PROD-1377,1,99.36,0.05,94.39,77.34,17.05
ITEM-107880,ORD-14157,PROD-1354,1,343.16,0.0,343.16,204.83,138.33
ITEM-107881,ORD-14157,PROD-1419,2,662.59,0.0,1325.18,1025.3,299.88
ITEM-107882,ORD-14158,PROD-1167,1,583.64,0.0,583.64,446.47,137.17
ITEM-107883,ORD-14158,PROD-1135,5,547.08,0.15,2325.09,2076.1,248.99
ITEM-107884,ORD-14159,PROD-1241,1,622.67,0.0,622.67,410.12,212.55
ITEM-107885,ORD-14160,PROD-1228,1,345.06,0.0,345.06,261.47,83.59
ITEM-107886,ORD-14160,PROD-1466,2,235.87,0.0,471.74,370.6,101.14
ITEM-107887,ORD-14160,PROD-1453,3,40.04,0.15,102.1,91.44,10.66
ITEM-107888,ORD-14161,PROD-1391,2,719.44,0.0,1438.88,842.06,596.82
ITEM-107889,ORD-14162,PROD-1233,3,692.18,0.1,1868.89,1709.07,159.82
ITEM-107890,ORD-14162,PROD-1140,3,757.49,0.05,2158.85,1757.64,401.21
ITEM-107891,ORD-14163,PROD-1459,2,18.24,0.0,36.48,21.5,14.98
ITEM-107892,ORD-14164,PROD-1184,3,270.78,0.15,690.49,537.42,153.07
ITEM-107893,ORD-14164,PROD-1226,2,212.25,0.0,424.5,345.73,78.77
ITEM-107894,ORD-14164,PROD-1483,4,327.84,0.0,1311.36,1141.52,169.84
ITEM-107895,ORD-14165,PROD-1379,3,285.37,0.0,856.11,475.77,380.34
ITEM-107896,ORD-14166,PROD-1360,2,256.6,0.05,487.54,328.28,159.26
ITEM-107897,ORD-14167,PROD-1033,1,103.52,0.1,93.17,84.89,8.28
ITEM-107898,ORD-14168,PROD-1440,1,425.15,0.0,425.15,306.98,118.17
ITEM-107899,ORD-14169,PROD-1043,2,490.89,0.15,834.51,869.46,-34.95
ITEM-107900,ORD-14169,PROD-1346,1,780.93,0.0,780.93,521.15,259.78
ITEM-107901,ORD-14169,PROD-1455,2,374.94,0.0,749.88,686.02,63.86
ITEM-107902,ORD-14169,PROD-1084,1,545.28,0.3,381.7,297.87,83.83
ITEM-107903,ORD-14170,PROD-1165,2,337.71,0.0,675.42,402.34,273.08
ITEM-107904,ORD-14170,PROD-1251,3,342.93,0.2,823.03,835.83,-12.8
ITEM-107905,ORD-14170,PROD-1402,5,142.73,0.0,713.65,540.9,172.75
ITEM-107906,ORD-14170,PROD-1461,2,108.93,0.15,185.18,145.1,40.08
ITEM-107907,ORD-14171,PROD-1130,4,677.45,0.3,1896.86,1376.96,519.9
ITEM-107908,ORD-14171,PROD-1265,1,317.54,0.05,301.66,190.86,110.8
ITEM-107909,ORD-14172,PROD-1027,2,477.8,0.0,955.6,668.92,286.68
ITEM-107910,ORD-14173,PROD-1062,1,39.0,0.0,39.0,21.45,17.55
ITEM-107911,ORD-14174,PROD-1456,5,156.3,0.0,781.5,438.35,343.15
ITEM-107912,ORD-14174,PROD-1240,1,38.87,0.0,38.87,25.86,13.01
ITEM-107913,ORD-14174,PROD-1284,1,339.83,0.4,203.9,224.86,-20.96
ITEM-107914,ORD-14175,PROD-1325,2,787.34,0.0,1574.68,1012.94,561.74
ITEM-107915,ORD-14176,PROD-1371,4,514.9,0.1,1853.64,1655.44,198.2
ITEM-107916,ORD-14177,PROD-1386,1,21.59,0.0,21.59,15.23,6.36
ITEM-107917,ORD-14178,PROD-1090,1,710.8,0.3,497.56,593.37,-95.81
ITEM-107918,ORD-14178,PROD-1492,1,296.17,0.0,296.17,197.38,98.79
ITEM-107919,ORD-14179,PROD-1327,1,383.84,0.0,383.84,321.99,61.85
ITEM-107920,ORD-14179,PROD-1467,2,735.95,0.05,1398.3,865.9,532.4
ITEM-107921,ORD-14179,PROD-1384,4,269.42,0.0,1077.68,776.56,301.12
ITEM-107922,ORD-14180,PROD-1389,5,325.07,0.0,1625.35,1142.7,482.65
ITEM-107923,ORD-14180,PROD-1232,4,644.25,0.15,2190.45,1292.68,897.77
ITEM-107924,ORD-14180,PROD-1495,3,389.92,0.05,1111.27,763.05,348.22
ITEM-107925,ORD-14180,PROD-1066,5,42.3,0.1,190.35,116.3,74.05
ITEM-107926,ORD-14181,PROD-1096,2,714.72,0.0,1429.44,1030.48,398.96
ITEM-107927,ORD-14181,PROD-1429,1,665.17,0.0,665.17,406.51,258.66
ITEM-107928,ORD-14182,PROD-1308,2,93.61,0.05,177.86,139.42,38.44
ITEM-107929,ORD-14183,PROD-1074,2,43.83,0.0,87.66,52.08,35.58
ITEM-107930,ORD-14183,PROD-1233,2,692.18,0.0,1384.36,1230.53,153.83
ITEM-107931,ORD-14183,PROD-1308,4,93.61,0.3,262.11,301.15,-39.04
ITEM-107932,ORD-14184,PROD-1292,2,474.96,0.0,949.92,801.56,148.36
ITEM-107933,ORD-14185,PROD-1450,2,209.92,0.15,356.86,324.7,32.16
ITEM-107934,ORD-14185,PROD-1437,1,498.26,0.2,398.61,359.55,39.06
ITEM-107935,ORD-14186,PROD-1193,1,403.77,0.15,343.2,214.17,129.03
ITEM-107936,ORD-14186,PROD-1133,3,459.13,0.1,1239.65,966.33,273.32
ITEM-107937,ORD-14187,PROD-1361,5,474.85,0.0,2374.25,1684.65,689.6
ITEM-107938,ORD-14187,PROD-1019,1,56.81,0.15,48.29,31.25,17.04
ITEM-107939,ORD-14187,PROD-1067,2,45.97,0.15,78.15,50.56,27.59
ITEM-107940,ORD-14187,PROD-1211,4,641.63,0.05,2438.19,2024.48,413.71
ITEM-107941,ORD-14188,PROD-1422,5,484.47,0.1,2180.12,1648.4,531.72
ITEM-107942,ORD-14188,PROD-1297,2,795.98,0.1,1432.76,892.88,539.88
ITEM-107943,ORD-14188,PROD-1076,2,51.44,0.05,97.74,56.58,41.16
ITEM-107944,ORD-14189,PROD-1294,2,523.22,0.05,994.12,745.8,248.32
ITEM-107945,ORD-14190,PROD-1373,1,566.7,0.0,566.7,323.39,243.31
ITEM-107946,ORD-14190,PROD-1141,4,779.66,0.0,3118.64,2646.4,472.24
ITEM-107947,ORD-14190,PROD-1049,1,69.54,0.2,55.63,38.25,17.38
ITEM-107948,ORD-14190,PROD-1138,1,290.38,0.0,290.38,242.43,47.95
ITEM-107949,ORD-14191,PROD-1455,3,374.94,0.05,1068.58,952.8,115.78
ITEM-107950,ORD-14192,PROD-1275,4,784.66,0.0,3138.64,2561.68,576.96
ITEM-107951,ORD-14193,PROD-1290,1,729.17,0.0,729.17,376.1,353.07
ITEM-107952,ORD-14193,PROD-1056,1,41.15,0.15,34.98,22.63,12.35
ITEM-107953,ORD-14193,PROD-1294,3,523.22,0.15,1334.21,1118.7,215.51
ITEM-107954,ORD-14193,PROD-1157,4,275.17,0.2,880.54,615.72,264.82
ITEM-107955,ORD-14194,PROD-1051,1,92.49,0.3,64.74,50.87,13.87
ITEM-107956,ORD-14195,PROD-1044,1,118.5,0.0,118.5,104.94,13.56
ITEM-107957,ORD-14195,PROD-1451,2,365.6,0.0,731.2,457.57,273.63
ITEM-107958,ORD-14195,PROD-1441,3,771.42,0.15,1967.12,1467.17,499.95
ITEM-107959,ORD-14195,PROD-1299,4,434.21,0.15,1476.31,1327.19,149.12
ITEM-107960,ORD-14196,PROD-1186,1,228.73,0.0,228.73,178.91,49.82
ITEM-107961,ORD-14197,PROD-1137,1,88.99,0.0,88.99,46.16,42.83
ITEM-107962,ORD-14197,PROD-1041,1,232.61,0.0,232.61,190.74,41.87
ITEM-107963,ORD-14198,PROD-1295,1,149.46,0.0,149.46,86.26,63.2
ITEM-107964,ORD-14199,PROD-1031,1,313.87,0.0,313.87,257.37,56.5
ITEM-107965,ORD-14199,PROD-1431,1,193.72,0.0,193.72,102.28,91.44
ITEM-107966,ORD-14199,PROD-1296,1,55.7,0.1,50.13,46.74,3.39
ITEM-107967,ORD-14199,PROD-1110,1,689.72,0.1,620.75,405.27,215.48
ITEM-107968,ORD-14200,PROD-1393,4,235.05,0.0,940.2,616.9,323.3
ITEM-107969,ORD-14200,PROD-1191,3,154.0,0.2,369.6,347.98,21.62
ITEM-107970,ORD-14201,PROD-1221,1,309.27,0.2,247.42,220.43,26.99
ITEM-107971,ORD-14202,PROD-1137,2,88.99,0.4,106.79,92.32,14.47
ITEM-107972,ORD-14202,PROD-1211,3,641.63,0.15,1636.16,1518.36,117.8
ITEM-107973,ORD-14203,PROD-1008,2,1152.5,0.0,2305.0,1742.58,562.42
ITEM-107974,ORD-14203,PROD-1067,2,45.97,0.0,91.94,54.6,37.34
ITEM-107975,ORD-14204,PROD-1496,1,508.62,0.1,457.76,263.18,194.58
ITEM-107976,ORD-14204,PROD-1352,5,41.69,0.2,166.76,167.5,-0.74
ITEM-107977,ORD-14205,PROD-1061,2,111.92,0.2,179.07,123.12,55.95
ITEM-107978,ORD-14206,PROD-1352,1,41.69,0.2,33.35,36.18,-2.83
ITEM-107979,ORD-14206,PROD-1446,1,128.54,0.3,89.98,85.19,4.79
ITEM-107980,ORD-14206,PROD-1073,2,84.63,0.4,101.56,100.55,1.01
ITEM-107981,ORD-14206,PROD-1253,5,503.08,0.0,2515.4,1747.6,767.8
ITEM-107982,ORD-14207,PROD-1060,2,84.9,0.05,161.31,93.4,67.91
ITEM-107983,ORD-14208,PROD-1408,2,77.67,0.0,155.34,126.28,29.06
ITEM-107984,ORD-14208,PROD-1351,3,678.53,0.1,1832.03,1465.77,366.26
ITEM-107985,ORD-14208,PROD-1121,2,783.81,0.15,1332.48,880.0,452.48
ITEM-107986,ORD-14209,PROD-1276,2,50.76,0.0,101.52,80.52,21.0
ITEM-107987,ORD-14209,PROD-1204,1,263.31,0.3,184.32,201.3,-16.98
ITEM-107988,ORD-14209,PROD-1369,1,79.96,0.0,79.96,46.3,33.66
ITEM-107989,ORD-14210,PROD-1157,2,275.17,0.3,385.24,307.86,77.38
ITEM-107990,ORD-14210,PROD-1493,1,561.16,0.0,561.16,463.16,98.0
ITEM-107991,ORD-14211,PROD-1037,5,362.2,0.0,1811.0,1485.0,326.0
ITEM-107992,ORD-14212,PROD-1021,4,69.78,0.05,265.16,153.52,111.64
ITEM-107993,ORD-14212,PROD-1385,3,316.96,0.15,808.25,624.78,183.47
ITEM-107994,ORD-14213,PROD-1038,3,234.06,0.3,491.53,575.79,-84.26
ITEM-107995,ORD-14213,PROD-1140,2,757.49,0.15,1287.73,1171.76,115.97
ITEM-107996,ORD-14213,PROD-1043,4,490.89,0.0,1963.56,1610.12,353.44
ITEM-107997,ORD-14213,PROD-1221,1,309.27,0.0,309.27,204.1,105.17
ITEM-107998,ORD-14214,PROD-1443,2,19.58,0.0,39.16,22.88,16.28
ITEM-107999,ORD-14215,PROD-1246,2,480.09,0.0,960.18,594.1,366.08
ITEM-108000,ORD-14216,PROD-1369,4,79.96,0.0,319.84,171.48,148.36
ITEM-108001,ORD-14216,PROD-1126,1,642.75,0.0,642.75,473.71,169.04
ITEM-108002,ORD-14216,PROD-1363,1,364.53,0.1,328.08,267.67,60.41
ITEM-108003,ORD-14216,PROD-1265,1,317.54,0.0,317.54,190.86,126.68
ITEM-108004,ORD-14217,PROD-1038,2,234.06,0.15,397.9,383.86,14.04
ITEM-108005,ORD-14217,PROD-1213,4,549.56,0.2,1758.59,1446.84,311.75
ITEM-108006,ORD-14218,PROD-1306,1,589.79,0.0,589.79,402.5,187.29
ITEM-108007,ORD-14219,PROD-1358,2,398.9,0.0,797.8,467.94,329.86
ITEM-108008,ORD-14219,PROD-1020,1,114.12,0.0,114.12,62.77,51.35
ITEM-108009,ORD-14220,PROD-1039,5,118.77,0.3,415.7,486.95,-71.25
ITEM-108010,ORD-14221,PROD-1454,2,93.24,0.0,186.48,103.2,83.28
ITEM-108011,ORD-14222,PROD-1255,4,395.07,0.2,1264.22,1284.92,-20.7
ITEM-108012,ORD-14223,PROD-1443,4,19.58,0.05,74.4,45.76,28.64
ITEM-108013,ORD-14224,PROD-1054,2,7.92,0.1,14.26,8.72,5.54
ITEM-108014,ORD-14225,PROD-1421,1,750.2,0.05,712.69,520.51,192.18
ITEM-108015,ORD-14225,PROD-1182,2,282.62,0.0,565.24,351.4,213.84
ITEM-108016,ORD-14226,PROD-1199,2,775.88,0.05,1474.17,1245.96,228.21
ITEM-108017,ORD-14227,PROD-1401,2,85.47,0.0,170.94,122.8,48.14
ITEM-108018,ORD-14228,PROD-1316,3,141.44,0.0,424.32,326.67,97.65
ITEM-108019,ORD-14228,PROD-1457,2,613.85,0.0,1227.7,727.74,499.96
ITEM-108020,ORD-14228,PROD-1294,4,523.22,0.05,1988.24,1491.6,496.64
ITEM-108021,ORD-14228,PROD-1387,5,609.88,0.0,3049.4,2058.8,990.6
ITEM-108022,ORD-14229,PROD-1482,1,32.97,0.4,19.78,18.41,1.37
ITEM-108023,ORD-14230,PROD-1282,1,462.22,0.4,277.33,390.06,-112.73
ITEM-108024,ORD-14231,PROD-1343,2,446.87,0.15,759.68,633.76,125.92
ITEM-108025,ORD-14232,PROD-1086,2,543.8,0.0,1087.6,823.66,263.94
ITEM-108026,ORD-14232,PROD-1403,2,85.61,0.05,162.66,87.02,75.64
ITEM-108027,ORD-14233,PROD-1469,4,262.85,0.2,841.12,802.88,38.24
ITEM-108028,ORD-14233,PROD-1011,2,905.95,0.0,1811.9,1268.32,543.58
ITEM-108029,ORD-14233,PROD-1007,3,275.73,0.15,703.11,579.03,124.08
ITEM-108030,ORD-14233,PROD-1324,1,341.58,0.15,290.34,247.13,43.21
ITEM-108031,ORD-14234,PROD-1440,4,425.15,0.4,1020.36,1227.92,-207.56
ITEM-108032,ORD-14235,PROD-1352,4,41.69,0.3,116.73,134.0,-17.27
ITEM-108033,ORD-14236,PROD-1026,2,1386.65,0.0,2773.3,1941.32,831.98
ITEM-108034,ORD-14236,PROD-1117,1,84.16,0.3,58.91,47.47,11.44
ITEM-108035,ORD-14237,PROD-1027,1,477.8,0.0,477.8,334.46,143.34
ITEM-108036,ORD-14237,PROD-1344,2,42.2,0.2,67.52,47.04,20.48
ITEM-108037,ORD-14238,PROD-1273,3,634.11,0.0,1902.33,1523.84,378.49
ITEM-108038,ORD-14238,PROD-1116,3,55.97,0.4,100.75,148.75,-48.0
ITEM-108039,ORD-14239,PROD-1139,3,82.45,0.0,247.35,175.83,71.52
ITEM-108040,ORD-14239,PROD-1425,2,646.68,0.1,1164.02,1004.3,159.72
ITEM-108041,ORD-14240,PROD-1380,1,694.49,0.0,694.49,588.7,105.79
ITEM-108042,ORD-14240,PROD-1121,3,783.81,0.1,2116.29,1320.0,796.29
ITEM-108043,ORD-14240,PROD-1291,5,108.31,0.1,487.4,452.05,35.35
ITEM-108044,ORD-14241,PROD-1125,4,496.52,0.0,1986.08,1649.16,336.92
ITEM-108045,ORD-14241,PROD-1143,3,498.39,0.0,1495.17,800.49,694.68
ITEM-108046,ORD-14241,PROD-1128,1,725.23,0.15,616.45,412.31,204.14
ITEM-108047,ORD-14241,PROD-1284,2,339.83,0.4,407.8,449.72,-41.92
ITEM-108048,ORD-14242,PROD-1321,3,90.73,0.05,258.58,217.47,41.11
ITEM-108049,ORD-14242,PROD-1059,1,31.31,0.1,28.18,17.22,10.96
ITEM-108050,ORD-14242,PROD-1093,2,364.26,0.2,582.82,617.82,-35.0
ITEM-108051,ORD-14242,PROD-1460,1,768.26,0.2,614.61,512.73,101.88
ITEM-108052,ORD-14243,PROD-1248,3,665.87,0.4,1198.57,1378.62,-180.05
ITEM-108053,ORD-14243,PROD-1342,4,628.9,0.15,2138.26,1940.63,197.63
ITEM-108054,ORD-14243,PROD-1099,2,381.26,0.0,762.52,492.33,270.19
ITEM-108055,ORD-14243,PROD-1077,1,34.2,0.2,27.36,20.31,7.05
ITEM-108056,ORD-14244,PROD-1117,2,84.16,0.2,134.66,102.54,32.12
ITEM-108057,ORD-14245,PROD-1090,1,710.8,0.3,497.56,593.37,-95.81
ITEM-108058,ORD-14245,PROD-1303,1,48.54,0.15,41.26,35.99,5.27
ITEM-108059,ORD-14245,PROD-1132,3,340.18,0.0,1020.54,924.34,96.2
ITEM-108060,ORD-14245,PROD-1139,1,82.45,0.0,82.45,63.3,19.15
ITEM-108061,ORD-14246,PROD-1403,5,85.61,0.0,428.05,217.55,210.5
ITEM-108062,ORD-14246,PROD-1307,1,136.72,0.0,136.72,84.34,52.38
ITEM-108063,ORD-14247,PROD-1234,2,735.58,0.0,1471.16,1037.86,433.3
ITEM-108064,ORD-14247,PROD-1293,2,723.94,0.0,1447.88,1225.22,222.66
ITEM-108065,ORD-14248,PROD-1324,2,341.58,0.0,683.16,494.26,188.9
ITEM-108066,ORD-14249,PROD-1388,2,388.55,0.3,543.97,395.52,148.45
ITEM-108067,ORD-14250,PROD-1442,1,610.63,0.0,610.63,334.62,276.01
ITEM-108068,ORD-14250,PROD-1411,2,478.32,0.1,860.98,706.04,154.94
ITEM-108069,ORD-14250,PROD-1355,3,176.42,0.1,476.33,380.04,96.29
ITEM-108070,ORD-14251,PROD-1418,1,421.56,0.0,421.56,302.79,118.77
ITEM-108071,ORD-14251,PROD-1002,3,479.29,0.05,1365.98,1006.5,359.48
ITEM-108072,ORD-14252,PROD-1263,2,312.68,0.0,625.36,426.26,199.1
ITEM-108073,ORD-14253,PROD-1425,2,646.68,0.1,1164.02,1084.64,79.38
ITEM-108074,ORD-14253,PROD-1142,2,441.27,0.3,617.78,712.04,-94.26
ITEM-108075,ORD-14254,PROD-1305,1,661.5,0.0,661.5,411.28,250.22
ITEM-108076,ORD-14255,PROD-1352,4,41.69,0.2,133.41,134.0,-0.59
ITEM-108077,ORD-14256,PROD-1014,4,308.33,0.0,1233.32,932.39,300.93
ITEM-108078,ORD-14256,PROD-1497,1,626.37,0.15,532.41,339.91,192.5
ITEM-108079,ORD-14256,PROD-1143,1,498.39,0.3,348.87,288.18,60.69
ITEM-108080,ORD-14257,PROD-1303,2,48.54,0.0,97.08,66.64,30.44
ITEM-108081,ORD-14257,PROD-1383,1,260.58,0.0,260.58,209.54,51.04
ITEM-108082,ORD-14258,PROD-1285,3,427.86,0.4,770.15,1148.77,-378.62
ITEM-108083,ORD-14258,PROD-1450,2,209.92,0.0,419.84,350.68,69.16
ITEM-108084,ORD-14258,PROD-1143,4,498.39,0.15,1694.53,1152.71,541.82
ITEM-108085,ORD-14259,PROD-1186,1,228.73,0.0,228.73,178.91,49.82
ITEM-108086,ORD-14259,PROD-1207,1,383.8,0.0,383.8,273.32,110.48
ITEM-108087,ORD-14260,PROD-1177,3,398.77,0.0,1196.31,762.79,433.52
ITEM-108088,ORD-14261,PROD-1479,2,609.35,0.15,1035.9,898.7,137.2
ITEM-108089,ORD-14262,PROD-1421,1,750.2,0.05,712.69,520.51,192.18
ITEM-108090,ORD-14262,PROD-1052,2,32.14,0.1,57.85,35.36,22.49
ITEM-108091,ORD-14263,PROD-1287,1,787.43,0.0,787.43,605.45,181.98
ITEM-108092,ORD-14264,PROD-1175,2,442.48,0.0,884.96,628.71,256.25
ITEM-108093,ORD-14265,PROD-1392,4,388.55,0.0,1554.2,882.92,671.28
ITEM-108094,ORD-14265,PROD-1466,1,235.87,0.0,235.87,185.3,50.57
ITEM-108095,ORD-14265,PROD-1281,1,390.04,0.0,390.04,315.83,74.21
ITEM-108096,ORD-14265,PROD-1411,1,478.32,0.0,478.32,353.02,125.3
ITEM-108097,ORD-14266,PROD-1059,2,31.31,0.0,62.62,34.44,28.18
ITEM-108098,ORD-14266,PROD-1421,2,750.2,0.2,1200.32,1041.02,159.3
ITEM-108099,ORD-14267,PROD-1215,2,290.74,0.0,581.48,400.05,181.43
ITEM-108100,ORD-14267,PROD-1313,1,17.17,0.1,15.45,14.58,0.87
ITEM-108101,ORD-14267,PROD-1307,4,136.72,0.0,546.88,364.35,182.53
ITEM-108102,ORD-14268,PROD-1280,4,519.19,0.4,1246.06,1510.96,-264.9
